"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.172727713E2,-4.188781571E-1,2.746092206E-1,8.157801390E-2,5.074683310E-1
1.172827973E2,-6.238964483E-1,1.480769357E-1,-7.575652599E-3,6.412729120E-1
1.172928233E2,-6.841569757E-1,6.418313205E-2,-1.129307842E-1,6.963789227E-1
1.173028493E2,-6.246007454E-1,2.382740378E-4,-1.270208198E-1,6.373856263E-1
1.173128753E2,-4.746497771E-1,-2.810610384E-2,-2.751465797E-2,4.762766217E-1
1.173229013E2,-2.478047070E-1,-4.550507873E-2,1.464060938E-1,2.913977167E-1
1.173329273E2,-7.204529822E-2,1.828424335E-3,3.070618522E-1,3.154058484E-1
1.173429533E2,1.017573398E-1,6.706902534E-2,3.316400385E-1,3.533241083E-1
1.173529793E2,2.101869375E-1,1.883388162E-2,1.848445201E-1,2.805365580E-1
1.173630053E2,1.925546587E-1,-2.408301482E-1,-3.756836057E-2,3.106249162E-1
1.173730313E2,3.157876521E-2,-6.146581399E-1,-2.254306287E-1,6.554546634E-1
1.173830573E2,-1.570477340E-1,-9.090172085E-1,-2.983033079E-1,9.695159306E-1
1.173930833E2,-9.296868235E-2,-9.654282215E-1,-1.814467031E-1,9.867206965E-1
1.174031093E2,1.015608734E-1,-8.062749052E-1,-4.860848844E-2,8.140986543E-1
1.174131353E2,2.433046898E-1,-5.271457869E-1,-3.138785362E-3,5.805942686E-1
1.174231613E2,2.139779797E-1,-1.289480621E-1,2.198786974E-2,2.507940289E-1
1.174331873E2,-3.831007987E-2,2.799684861E-1,9.857879341E-2,2.992787897E-1
1.174432133E2,-4.520061421E-1,5.862856954E-1,4.001074255E-2,7.413779931E-1
1.174532393E2,-9.162382275E-1,7.679560545E-1,-2.159628171E-1,1.214861692E0
1.174632653E2,-1.246919030E0,7.981060526E-1,-5.383233243E-1,1.575300714E0
1.174732913E2,-1.273129174E0,5.973091587E-1,-7.264124644E-1,1.582817486E0
1.174833173E2,-9.969131389E-1,3.171734422E-1,-6.694582450E-1,1.242018173E0
1.174933433E2,-4.563362977E-1,3.191410303E-2,-3.021232939E-1,5.482151140E-1
1.175033693E2,1.058346033E-3,-2.289357421E-1,2.806277597E-1,3.621665827E-1
1.175133953E2,4.054763389E-1,-4.252606854E-1,7.417959040E-1,9.463185907E-1
1.175234213E2,8.234610415E-1,-5.858568022E-1,8.595886481E-1,1.326728655E0
1.175334473E2,1.067508912E0,-7.802214664E-1,6.701680970E-1,1.482378526E0
1.175434733E2,1.210677695E0,-9.766744637E-1,2.666540837E-1,1.578207176E0
1.175534993E2,1.363693482E0,-1.095384051E0,-2.220953768E-1,1.763193832E0
1.175635253E2,1.411874539E0,-1.013090630E0,-5.501154041E-1,1.822736760E0
1.175735513E2,1.363096481E0,-6.459290493E-1,-6.635508031E-1,1.647894421E0
1.175835773E2,1.213042309E0,-2.136081433E-1,-6.283534884E-1,1.382724915E0
1.175936033E2,9.510016787E-1,9.783590466E-2,-5.318668288E-1,1.094010229E0
1.176036293E2,6.738525738E-1,2.721332172E-1,-2.406480074E-1,7.655359185E-1
1.176136553E2,4.952473252E-1,3.998176959E-1,1.366365659E-1,6.509943580E-1
1.176236813E2,4.295526879E-1,4.766132721E-1,4.538485998E-1,7.859098386E-1
1.176337073E2,4.818129086E-1,5.848908421E-1,6.670205408E-1,1.009533248E0
1.176437333E2,4.706479427E-1,6.712466159E-1,7.762664098E-1,1.129013306E0
1.176537593E2,3.671206507E-1,7.888987345E-1,6.842528701E-1,1.106951117E0
1.176637853E2,1.817013493E-1,9.279867455E-1,5.986437857E-1,1.119173428E0
1.176738113E2,-1.823538986E-1,8.949947083E-1,6.609657490E-1,1.127450306E0
1.176838373E2,-7.679946461E-1,8.525959629E-1,6.537625641E-1,1.320659359E0
1.176938633E2,-1.298010246E0,7.587235934E-1,5.258044356E-1,1.592784479E0
1.177038893E2,-1.567834398E0,4.146830723E-1,5.648538959E-1,1.717302150E0
1.177139153E2,-1.437186258E0,1.446893513E-2,6.837500095E-1,1.591611688E0
1.177239413E2,-9.071972626E-1,-2.638079515E-1,3.417855424E-1,1.004698395E0
1.177339673E2,-2.990748480E-1,-3.848108169E-1,-1.027069277E-1,4.980701181E-1
1.177439933E2,-6.175536811E-3,-3.901683283E-1,-4.334394783E-1,5.832145771E-1
1.177540193E2,-5.425777584E-3,-2.192211780E-1,-6.841528827E-1,7.184375622E-1
1.177640453E2,-1.073475704E-2,2.590646902E-1,-9.139268231E-1,9.499957825E-1
1.177740713E2,-3.398167849E-2,7.686433947E-1,-9.355264378E-1,1.211270877E0
1.177840973E2,-1.911649217E-1,1.091373738E0,-5.693281853E-1,1.245702712E0
1.177941233E2,-2.151845527E-1,1.324840488E0,-1.534818095E-1,1.350949065E0
1.178041493E2,-1.792580903E-2,1.312149691E0,1.812689477E-1,1.324732644E0
1.178141753E2,2.906721067E-1,1.046949810E0,4.160755867E-1,1.163491758E0
1.178242013E2,4.243059812E-1,6.635005170E-1,6.364051044E-1,1.012561089E0
1.178342273E2,3.187859581E-1,2.973683381E-1,8.036489207E-1,9.142778589E-1
1.178442533E2,1.961739390E-1,1.473445719E-1,7.241875988E-1,7.646190656E-1
1.178542793E2,8.335702926E-2,1.955846858E-1,3.356518131E-1,3.973209072E-1
1.178643053E2,-3.416162655E-2,1.660316885E-1,-2.515647590E-2,1.713662352E-1
1.178743313E2,1.764485031E-2,-2.567149866E-1,-2.847061926E-1,3.837597441E-1
1.178843573E2,1.478718446E-1,-8.003022668E-1,-3.471462697E-1,8.847939496E-1
1.178943833E2,2.257262054E-1,-1.120874111E0,-3.718835002E-1,1.202334575E0
1.179044093E2,9.034591377E-2,-1.267875451E0,-4.393849272E-1,1.344890203E0
1.179144353E2,-6.909172341E-2,-1.216226118E0,-3.055865997E-1,1.255931052E0
1.179244613E2,-1.375038542E-1,-9.877485055E-1,-1.176565039E-1,1.004189959E0
1.179344873E2,-4.543710485E-2,-6.947489145E-1,9.186209679E-2,7.022672067E-1
1.179445133E2,1.050278191E0,-6.829328611E-1,7.128890240E-1,1.441420248E0
1.179545393E2,1.197761781E0,-2.484250966E-1,-1.441671365E0,1.890704799E0
1.179645653E2,3.599122617E0,1.383705285E0,-2.088281615E0,4.385116194E0
1.179745913E2,1.317190722E0,-1.003116158E-1,-1.762763611E0,2.202813965E0
1.179846173E2,-9.583948397E0,-4.027102258E0,-5.744503462E0,1.187724461E1
1.179946433E2,-6.448444492E0,-3.030463938E0,-8.489371846E0,1.108312151E1
1.180046693E2,9.003308773E-2,1.144290748E0,-7.860491524E0,7.943855126E0
1.180146953E2,2.779107632E0,3.220586155E0,-4.460662481E0,6.163856276E0
1.180247213E2,2.198382639E0,2.885568765E0,-2.269224288E0,4.278875108E0
1.180347473E2,2.175792652E0,2.366779819E0,2.765875091E0,4.240965149E0
1.180447733E2,3.005941300E0,1.350519120E0,1.053655864E1,1.103986653E1
1.180547993E2,3.079322687E0,-3.346835142E-1,1.285259399E1,1.322056782E1
1.180648253E2,2.528041933E0,-7.888557574E-1,6.284580951E0,6.819768849E0
1.180748513E2,2.042367669E0,2.372165689E-1,1.170714900E0,2.366032708E0
1.180848773E2,9.323689413E-1,5.663677400E-1,5.867388546E-1,1.238687508E0
1.180949033E2,-8.125879247E-1,4.966798930E-1,3.163951778E-1,1.003541708E0
1.181049293E2,-1.634073996E0,8.464050771E-1,-3.359336489E-1,1.870681907E0
1.181149553E2,-1.368202562E0,9.420842363E-1,-6.531421745E-1,1.784963770E0
1.181249813E2,-7.579251561E-1,5.288435259E-1,-2.226988095E-1,9.506422970E-1
1.181350073E2,-3.788234143E-1,-7.406760161E-1,5.872440541E-1,1.018314155E0
1.181450333E2,1.120040956E0,-1.924863339E0,2.077870647E0,3.045839300E0
1.181550593E2,3.226405889E0,-2.820290449E0,3.727589453E0,5.679670440E0
1.181650853E2,4.191873871E0,-3.560695301E0,4.290376359E0,6.975506209E0
1.181751113E2,3.451678058E0,-3.627697960E0,3.880442687E0,6.334990872E0
1.181851373E2,1.831761048E0,-2.837754913E0,2.754875309E0,4.358616690E0
1.181951633E2,-4.226590399E-1,-2.017686134E0,9.505415028E-1,2.270072058E0
1.182051893E2,-2.124092741E0,-1.158469003E0,-1.419557780E0,2.805167498E0
1.182152153E2,-2.422004578E0,-4.207710470E-1,-3.293828963E0,4.110044244E0
1.182252413E2,-3.358914905E0,-6.237536301E-1,-7.387267590E0,8.138986447E0
1.182352673E2,-5.168965534E0,-1.970252497E0,-9.846966097E0,1.129437209E1
1.182452933E2,-4.716130257E-1,1.880437510E-1,-5.987692670E0,6.009179878E0
1.182553193E2,1.441229900E0,1.241881946E0,9.951557583E-1,2.147032691E0
1.182653453E2,-3.727895263E-1,-6.372321200E-1,4.188856416E0,4.253416847E0
1.182753713E2,-5.887823103E-1,-6.309248746E-1,3.321742401E0,3.432011566E0
1.182853973E2,-3.169671817E-1,3.322262219E-1,2.209360494E0,2.256571791E0
1.182954233E2,-4.859648703E-1,6.042359897E-1,1.648741736E0,1.821980324E0
1.183054493E2,-2.510655530E-1,5.876699506E-1,7.201980436E-1,9.628473943E-1
1.183154753E2,3.569731003E-1,2.953658129E-1,2.887454492E-1,5.459346959E-1
1.183255013E2,5.546187834E-1,-1.931694934E-1,8.726209223E-1,1.051847766E0
1.183355273E2,3.612275344E-1,-6.116686779E-1,1.720709851E0,1.861576293E0
1.183455533E2,1.106778520E-1,-1.021052053E0,1.683391167E0,1.971954032E0
1.183555793E2,-8.827950776E-2,-1.604437968E0,7.942465979E-1,1.792440271E0
1.183656053E2,9.885434344E-2,-2.867328960E0,-7.013828731E-1,2.953520862E0
1.183756313E2,3.627574584E-1,-3.507552589E0,-2.056342369E0,4.082041410E0
1.183856573E2,7.166995083E-1,-2.857679885E0,-1.841312767E0,3.474251749E0
1.183956833E2,7.462207845E-1,-1.881067986E0,1.005626367E0,2.259766939E0
1.184057093E2,2.966087848E-2,-1.034338974E0,3.685990607E0,3.828480591E0
1.184157353E2,-1.182870384E0,-2.733468068E-1,2.316622987E0,2.615462270E0
1.184257613E2,-2.317224081E0,3.078617513E-1,-4.600355387E-2,2.338038201E0
1.184357873E2,-2.860614603E0,5.488676814E-1,8.532093358E-1,3.035183323E0
1.184458133E2,-2.795913992E0,1.249202807E-1,2.280205944E0,3.609997129E0
1.184558393E2,-1.811053865E0,6.500875890E-2,3.074696370E0,3.569019475E0
1.184658653E2,-1.008105587E0,-4.671048224E-1,3.439098943E0,3.614120270E0
1.184758913E2,-4.748503366E-1,-1.250320502E0,2.314679373E0,2.673298487E0
1.184859173E2,-1.841140567E-1,-1.443498912E0,8.056521767E-1,1.663328748E0
1.184959433E2,-3.677226216E-1,-1.278860323E0,-8.008112669E-1,1.553062245E0
1.185059693E2,-6.377160501E-1,-1.174773014E0,-1.081055449E0,1.719143472E0
1.185159953E2,-8.201461087E-1,-9.318287317E-1,-2.779620141E-1,1.272087775E0
1.185260213E2,-5.507849103E-1,-1.536407807E-1,6.527930957E-1,8.678181450E-1
1.185360473E2,-7.255568705E-2,8.921360046E-1,1.474504650E0,1.724915923E0
1.185460733E2,3.462838054E-1,1.625214295E0,1.894663348E0,2.520115707E0
1.185560993E2,4.998968849E-1,1.809733417E0,1.745596771E0,2.563618541E0
1.185661253E2,2.593774431E-1,2.042254380E0,6.227793378E-1,2.150798390E0
1.185761513E2,-2.336148302E-1,1.969910143E0,-2.101565319E-1,1.994815186E0
1.185861773E2,-3.875612741E-1,1.612295749E0,3.344724298E-2,1.658559628E0
1.185962033E2,1.899758173E-1,1.446649977E0,7.428905028E-1,1.637306711E0
1.186062293E2,1.153650166E0,1.431327640E0,8.811642891E-1,2.038641220E0
1.186162553E2,1.849805409E0,1.438825525E0,5.632511741E-1,2.410238749E0
1.186262813E2,2.064981484E0,1.514734810E0,2.505222005E-1,2.573194793E0
1.186363073E2,1.981033739E0,1.555336413E0,1.252052593E-1,2.521753833E0
1.186463333E2,1.751382591E0,1.076336819E0,3.179978997E-1,2.080135715E0
1.186563593E2,1.426367740E0,4.494759788E-1,7.701946610E-1,1.682187088E0
1.186663853E2,1.242137470E0,3.234746211E-1,1.070976604E0,1.671685440E0
1.186764113E2,1.298226301E0,7.181281292E-1,8.126933938E-1,1.691617596E0
1.186864373E2,1.478829251E0,1.268315893E0,8.503196418E-2,1.950074766E0
1.186964627E2,1.331856708E0,1.732325053E0,-3.283714449E-1,2.209665175E0
1.187064887E2,9.133844939E-1,1.838563845E0,-5.012227410E-1,2.113246905E0
1.187165147E2,4.330975623E-1,1.581246741E0,-4.829700726E-1,1.709144478E0
1.187265407E2,9.013161331E-2,1.326986270E0,-5.617741674E-1,1.443816638E0
1.187365667E2,-1.637350483E-1,1.178610468E0,-7.442032027E-1,1.403485023E0
1.187465927E2,-4.027898356E-1,1.160648041E0,-8.300479299E-1,1.482674304E0
1.187566187E2,-6.509149700E-1,9.938676167E-1,-4.585883528E-1,1.273485930E0
1.187666447E2,-7.696622720E-1,6.097089104E-1,3.341882551E-1,1.037211048E0
1.187766707E2,-6.904906797E-1,1.566711733E-1,1.296682636E0,1.477399436E0
1.187866967E2,-3.482499316E-1,-1.339632189E-1,1.404089556E0,1.452821957E0
1.187967227E2,-2.323741972E-2,1.383071154E-2,1.098668432E-1,1.131458771E-1
1.188067487E2,1.044537833E-1,4.420357624E-1,-1.243637865E0,1.323986914E0
1.188167747E2,1.537890807E-1,7.753881580E-1,-1.735897994E0,1.907411786E0
1.188268007E2,2.622663331E-1,8.843092141E-1,-1.657977414E0,1.897281086E0
1.188368267E2,3.296999323E-1,7.562101677E-1,-1.233627432E0,1.484045991E0
1.188468527E2,1.761564347E-1,3.947797349E-1,-4.519312978E-1,6.253990938E-1
1.188568787E2,-9.061430097E-2,-1.148480862E-1,-3.789054215E-2,1.511182571E-1
1.188669047E2,-4.967449433E-1,-6.041669194E-1,-2.496334237E-1,8.210298724E-1
1.188769307E2,-9.615407002E-1,-9.534683266E-1,-5.746783876E-1,1.471026042E0
1.188869567E2,-1.405375943E0,-1.053917791E0,-8.946321809E-1,1.971342433E0
1.188969827E2,-1.643810779E0,-8.755456996E-1,-9.792817372E-1,2.104206946E0
1.189070087E2,-1.687866333E0,-5.671976061E-1,-7.480769831E-1,1.931379056E0
1.189170347E2,-1.601000390E0,-1.713152325E-1,-4.112498796E-1,1.661829601E0
1.189270617E2,-1.520432775E0,7.177720338E-2,-1.430480379E-1,1.528833062E0
1.189370877E2,-1.349049715E0,1.389261894E-1,-7.409299314E-2,1.358206682E0
1.189471137E2,-1.112260577E0,1.937124074E-2,-5.458200395E-2,1.113767495E0
1.189571397E2,-9.545021144E-1,-3.628298177E-1,7.432863593E-2,1.023838126E0
1.189671657E2,-1.119766063E0,-1.027234460E0,2.373285431E-1,1.537989438E0
1.189771917E2,-1.340058159E0,-1.648699636E0,1.891708750E-1,2.133014763E0
1.189872177E2,-1.630332655E0,-1.952210182E0,1.976861751E-1,2.551115243E0
1.189972437E2,-1.873292359E0,-1.942248135E0,-7.329250932E-2,2.699430286E0
1.190072697E2,-2.164800618E0,-1.748897524E0,-6.097301066E-1,2.848995449E0
1.190172957E2,-2.473124591E0,-1.318128908E0,-8.782944757E-1,2.936870826E0
1.190273217E2,-2.468038976E0,-8.187562256E-1,-1.045002687E0,2.802429082E0
1.190373477E2,-2.313422514E0,-4.087177429E-1,-1.148692532E0,2.615046549E0
1.190473737E2,-2.135192949E0,-1.882348819E-1,-1.031869256E0,2.378914765E0
1.190573997E2,-2.049733261E0,-1.375620340E-1,-7.238613242E-1,2.178142551E0
1.190674257E2,-1.950683767E0,-2.269861342E-1,-3.304483759E-1,1.991453236E0
1.190774517E2,-1.672659187E0,-3.424015465E-1,-4.559775710E-2,1.707953961E0
1.190874777E2,-1.310846931E0,-5.151198184E-1,2.615822089E-1,1.432512952E0
1.190975037E2,-1.193470509E0,-8.824802050E-1,6.366588736E-1,1.615078230E0
1.191075297E2,-1.334041666E0,-1.172604281E0,8.570866245E-1,1.972122068E0
1.191175557E2,-1.474059677E0,-1.223972510E0,6.727338552E-1,2.030648043E0
1.191275817E2,-1.607084418E0,-1.245491725E0,2.532902724E-1,2.048932875E0
1.191376077E2,-1.926344147E0,-1.034262814E0,3.110958463E-1,2.208456919E0
1.191476337E2,-2.006263306E0,-5.909962124E-1,6.225898880E-1,2.182197778E0
1.191576597E2,-1.760530559E0,-4.411651120E-2,1.319784985E0,2.200737723E0
1.191676857E2,-1.339379005E0,1.777661732E-1,2.032059467E0,2.440246424E0
1.191777117E2,-7.422899938E-1,-1.938970332E-1,2.177802486E0,2.308985527E0
1.191877377E2,-2.085304213E-1,-7.643701033E-1,1.886283703E0,2.045925903E0
1.191977637E2,3.794515514E-1,-9.055134107E-1,1.661799154E0,1.930159176E0
1.192077897E2,5.989308840E-1,-7.125348289E-1,1.289515704E0,1.590369403E0
1.192178157E2,4.545847642E-1,-2.334239186E-1,1.403051090E0,1.493213446E0
1.192278417E2,4.464811081E-1,6.444429794E-1,1.483425162E0,1.677856474E0
1.192378677E2,5.147590452E-1,1.624406063E0,1.040091026E0,1.996362010E0
1.192478937E2,3.884433997E-1,2.368439843E0,6.716532898E-1,2.492290855E0
1.192579197E2,3.281457424E-1,2.703851043E0,5.977707964E-1,2.788515737E0
1.192679457E2,3.848157871E-1,2.734174411E0,7.047847831E-1,2.849651644E0
1.192779717E2,5.659929335E-1,2.650644597E0,7.167844391E-1,2.803577128E0
1.192879977E2,8.621076286E-1,2.407367827E0,5.462913251E-1,2.614781756E0
1.192980237E2,9.727123904E-1,2.069235625E0,1.921804368E-1,2.294523652E0
1.193080497E2,8.486561090E-1,1.806137526E0,-9.350867271E-3,1.995604518E0
1.193180757E2,6.909952945E-1,1.731504835E0,-2.748875481E-1,1.884448634E0
1.193281017E2,5.603883773E-1,1.800458856E0,-6.127741671E-1,1.982720204E0
1.193381277E2,4.516898078E-1,1.932809413E0,-9.130228436E-1,2.184808143E0
1.193481537E2,4.703219604E-1,2.048355803E0,-1.203592039E0,2.421899676E0
1.193581797E2,6.171496385E-1,1.964454106E0,-1.407187995E0,2.494019179E0
1.193682057E2,7.894220603E-1,1.610326991E0,-1.647263560E0,2.435121649E0
1.193782317E2,9.759277743E-1,9.617067611E-1,-1.953792731E0,2.386340494E0
1.193882577E2,1.069714774E0,2.776252145E-1,-2.218947004E0,2.478929460E0
1.193982837E2,8.822881240E-1,-2.499832334E-1,-2.158422475E0,2.345146377E0
1.194083097E2,5.806519032E-1,-3.618015848E-1,-1.666024352E0,1.801025863E0
1.194183357E2,3.606977767E-1,-2.020519987E-1,-1.053429109E0,1.131654004E0
1.194283617E2,3.005924928E-1,-1.943117470E-2,-4.402392054E-1,5.334266353E-1
1.194383877E2,4.147465146E-1,1.798726326E-1,-8.436362743E-3,4.521504258E-1
1.194484137E2,6.096868372E-1,4.220812619E-1,3.149953544E-1,8.056628975E-1
1.194584397E2,6.758650392E-1,5.713954684E-1,4.107394177E-1,9.757013897E-1
1.194684657E2,6.330821317E-1,5.612286222E-1,1.868314040E-1,8.664159079E-1
1.194784917E2,3.907004249E-1,4.176657370E-1,-1.174518514E-1,5.838547998E-1
1.194885177E2,2.634404540E-2,2.203106605E-1,-4.309058797E-1,4.846758432E-1
1.194985437E2,-3.417101133E-1,-1.031520469E-1,-5.335297769E-1,6.419191298E-1
1.195085697E2,-3.621964180E-1,-3.860042337E-1,-6.297223216E-1,8.226394812E-1
1.195185957E2,-1.240983814E-1,-6.590772445E-1,-7.624453461E-1,1.015433961E0
1.195286217E2,1.345058405E-1,-9.864112473E-1,-7.244279194E-1,1.231216788E0
1.195386477E2,3.159835339E-1,-1.337044212E0,-5.533167547E-1,1.481111829E0
1.195486737E2,1.397326666E-1,-1.646969884E0,-3.494249296E-1,1.689417887E0
1.195586997E2,-2.266088426E-2,-1.764842004E0,-1.782734191E-1,1.773967933E0
1.195687257E2,8.236972690E-3,-1.639797835E0,-4.402795511E-1,1.697896013E0
1.195787517E2,-8.667035401E-2,-1.491421815E0,-6.931219268E-1,1.646896713E0
1.195887777E2,-1.191563147E-1,-1.125881959E0,-7.900798720E-1,1.380592125E0
1.195988037E2,-1.425785065E-2,-5.271450560E-1,-7.571337354E-1,9.226790827E-1
1.196088297E2,1.241398966E-1,1.153880766E-1,-5.044264305E-1,5.321382771E-1
1.196188557E2,2.778409767E-1,7.195625974E-1,-2.659068096E-1,8.158874747E-1
1.196288817E2,4.586526722E-1,1.164819299E0,-2.017125678E-1,1.268011921E0
1.196389077E2,4.643806046E-1,1.362026879E0,-3.755894655E-1,1.487223592E0
1.196489337E2,2.557560432E-1,1.393881048E0,-6.117719543E-1,1.543560965E0
1.196589597E2,-8.594354510E-2,1.479726360E0,-8.882856131E-1,1.728012652E0
1.196689857E2,-4.120392537E-1,1.554939533E0,-1.131779460E0,1.966859946E0
1.196790117E2,-5.564514470E-1,1.667910371E0,-1.274965492E0,2.171888631E0
1.196890377E2,-4.687730330E-1,1.733396409E0,-1.378090496E0,2.263524836E0
1.196990645E2,-4.303194040E-1,1.640899889E0,-1.204425852E0,2.080473232E0
1.197090905E2,-3.575513899E-1,1.273456034E0,-8.110129040E-1,1.551539621E0
1.197191165E2,-1.961068422E-1,7.127551228E-1,-4.277255791E-1,8.540649446E-1
1.197291425E2,-2.126047611E-2,1.197120926E-1,-1.651815033E-1,2.051046611E-1
1.197391685E2,7.156991959E-4,-4.498002800E-1,1.033302408E-1,4.615170017E-1
1.197491945E2,2.910743952E-3,-9.025957963E-1,2.984278536E-1,9.506559986E-1
1.197592205E2,1.364582258E-1,-1.248772013E0,2.965538210E-1,1.290734890E0
1.197692465E2,2.415590036E-1,-1.566797687E0,3.225049335E-1,1.617780942E0
1.197792725E2,3.526660413E-1,-1.976550972E0,4.035660535E-1,2.047923983E0
1.197892985E2,4.338487834E-1,-2.403405900E0,4.445176131E-1,2.482373984E0
1.197993245E2,6.084963441E-1,-2.570314086E0,3.837270355E-1,2.669087623E0
1.198093505E2,5.627822274E-1,-2.357989699E0,4.366478455E-1,2.463229709E0
1.198193765E2,1.883598661E-1,-1.826583631E0,5.557088506E-1,1.918514927E0
1.198294025E2,-3.193100148E-1,-8.294018126E-1,7.634686089E-1,1.171644387E0
1.198394285E2,-6.940966576E-1,2.387304130E-1,7.094034988E-1,1.020791705E0
1.198494545E2,-8.791370595E-1,7.995457833E-1,2.511197859E-1,1.214584940E0
1.198594805E2,-9.655752790E-1,1.107232410E0,-3.164150584E-1,1.502803287E0
1.198695065E2,-1.018222732E0,1.314453640E0,-5.563953137E-1,1.753323030E0
1.198795325E2,-1.143872672E0,1.331715644E0,-3.478169453E-1,1.789661385E0
1.198895585E2,-1.127008425E0,1.338712130E0,-1.693710333E-1,1.758119650E0
1.198995845E2,-8.659808242E-1,1.174666448E0,-1.324932289E-1,1.465373163E0
1.199096105E2,-2.372072133E-1,7.222091934E-1,-2.735912204E-1,8.079019352E-1
1.199196365E2,3.062642920E-1,1.589039326E-2,-3.097410464E-1,4.358782364E-1
1.199296635E2,4.571595857E-1,-7.490236473E-1,1.268886727E-1,8.866408778E-1
1.199396885E2,4.959573233E-1,-1.203930593E0,8.596073592E-1,1.560239517E0
1.199497155E2,4.506259069E-1,-1.384965945E0,1.543821638E0,2.122399497E0
1.199597415E2,3.595955765E-1,-1.644643715E0,2.194754149E0,2.766063576E0
1.199697675E2,4.478628051E-1,-2.023738294E0,2.176727183E0,3.005701084E0
1.199797935E2,3.927761865E-1,-2.438486563E0,1.266979365E0,2.775919048E0
1.199898195E2,1.285837805E-1,-2.707495905E0,1.743417513E-1,2.716148544E0
1.199998455E2,-8.339942157E-2,-2.755333146E0,-6.457700050E-1,2.831225019E0
1.200098715E2,-2.190881538E-1,-2.643397265E0,-1.246441605E0,2.930727793E0
1.200198975E2,-2.062055683E-1,-2.231383301E0,-1.789411712E0,2.867679627E0
1.200299235E2,-2.198099926E-1,-1.527337167E0,-1.943815042E0,2.481832423E0
1.200399495E2,-2.829897425E-1,-9.234145153E-1,-1.809371767E0,2.051000671E0
1.200499755E2,-2.033044723E-1,-2.986974102E-1,-1.230795625E0,1.282735640E0
1.200600015E2,2.927493301E-1,3.869796954E-1,-2.674873120E-1,5.540802442E-1
1.200700275E2,1.200056813E0,1.000468392E0,7.764856803E-1,1.744707245E0
1.200800535E2,1.747297433E0,1.197346921E0,1.650112908E0,2.685062491E0
1.200900795E2,1.390412334E0,7.636641982E-1,2.519971606E0,2.977698165E0
1.201001055E2,6.517056598E-1,1.097361580E-1,3.010057155E0,3.081753782E0
1.201101315E2,-2.021923319E-2,-4.891115494E-1,2.280775462E0,2.332718507E0
1.201201575E2,-4.408557943E-1,-6.374621348E-1,9.650987309E-1,1.237791325E0
1.201301835E2,-4.744907328E-1,-5.434814456E-1,-5.062723964E-1,8.813769209E-1
1.201402095E2,-8.277786255E-1,-6.700979304E-1,-1.435144703E0,1.787145491E0
1.201502355E2,-1.183759161E0,-7.533916636E-1,-1.536480458E0,2.080782773E0
1.201602615E2,-1.217347029E0,-4.680761911E-1,-1.480424956E0,1.972989397E0
1.201702875E2,-1.201022188E0,2.134818435E-3,-1.315949796E0,1.781623619E0
1.201803135E2,-8.110447714E-1,8.064792654E-1,-7.513192642E-1,1.368460107E0
1.201903395E2,-1.525550258E-1,1.755583669E0,1.996297896E-1,1.773470921E0
1.202003655E2,3.355322376E-1,2.578711857E0,1.121269675E0,2.831886723E0
1.202103915E2,2.232848467E-1,3.041634459E0,1.868626866E0,3.576753090E0
1.202204175E2,-6.884390379E-1,2.922759103E0,2.022146097E0,3.620157997E0
1.202304435E2,-2.119223618E0,2.601362509E0,1.434880993E0,3.649257337E0
1.202404695E2,-2.908277012E0,2.233619715E0,8.704165220E-3,3.667043491E0
